5,InteractionRoot.C2WInteractionRoot.LMP,value,0.0233
10,InteractionRoot.C2WInteractionRoot.LMP,value,0.0228
15,InteractionRoot.C2WInteractionRoot.LMP,value,0.024
20,InteractionRoot.C2WInteractionRoot.LMP,value,0.024
25,InteractionRoot.C2WInteractionRoot.LMP,value,0.0242
30,InteractionRoot.C2WInteractionRoot.LMP,value,0.024
35,InteractionRoot.C2WInteractionRoot.LMP,value,0.0242
40,InteractionRoot.C2WInteractionRoot.LMP,value,0.0241
45,InteractionRoot.C2WInteractionRoot.LMP,value,0.0238
50,InteractionRoot.C2WInteractionRoot.LMP,value,0.0231
55,InteractionRoot.C2WInteractionRoot.LMP,value,0.0225
60,InteractionRoot.C2WInteractionRoot.LMP,value,0.0231
65,InteractionRoot.C2WInteractionRoot.LMP,value,0.0231
70,InteractionRoot.C2WInteractionRoot.LMP,value,0.0229
75,InteractionRoot.C2WInteractionRoot.LMP,value,0.0227
80,InteractionRoot.C2WInteractionRoot.LMP,value,0.023
85,InteractionRoot.C2WInteractionRoot.LMP,value,0.0229
90,InteractionRoot.C2WInteractionRoot.LMP,value,0.0227
95,InteractionRoot.C2WInteractionRoot.LMP,value,0.0227
100,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
105,InteractionRoot.C2WInteractionRoot.LMP,value,0.0221
110,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
115,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
120,InteractionRoot.C2WInteractionRoot.LMP,value,0.0227
125,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
130,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
135,InteractionRoot.C2WInteractionRoot.LMP,value,0.0221
140,InteractionRoot.C2WInteractionRoot.LMP,value,0.0228
145,InteractionRoot.C2WInteractionRoot.LMP,value,0.0226
150,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
155,InteractionRoot.C2WInteractionRoot.LMP,value,0.0221
160,InteractionRoot.C2WInteractionRoot.LMP,value,0.022
165,InteractionRoot.C2WInteractionRoot.LMP,value,0.0218
170,InteractionRoot.C2WInteractionRoot.LMP,value,0.0216
175,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
180,InteractionRoot.C2WInteractionRoot.LMP,value,0.022
185,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
190,InteractionRoot.C2WInteractionRoot.LMP,value,0.0228
195,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
200,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
205,InteractionRoot.C2WInteractionRoot.LMP,value,0.0221
210,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
215,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
220,InteractionRoot.C2WInteractionRoot.LMP,value,0.0223
225,InteractionRoot.C2WInteractionRoot.LMP,value,0.0221
230,InteractionRoot.C2WInteractionRoot.LMP,value,0.022
235,InteractionRoot.C2WInteractionRoot.LMP,value,0.0219
240,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
245,InteractionRoot.C2WInteractionRoot.LMP,value,0.0216
250,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
255,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
260,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
265,InteractionRoot.C2WInteractionRoot.LMP,value,0.0216
270,InteractionRoot.C2WInteractionRoot.LMP,value,0.0216
275,InteractionRoot.C2WInteractionRoot.LMP,value,0.0217
280,InteractionRoot.C2WInteractionRoot.LMP,value,0.0217
285,InteractionRoot.C2WInteractionRoot.LMP,value,0.0218
290,InteractionRoot.C2WInteractionRoot.LMP,value,0.0216
295,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
300,InteractionRoot.C2WInteractionRoot.LMP,value,0.022
305,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
310,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
315,InteractionRoot.C2WInteractionRoot.LMP,value,0.0229
320,InteractionRoot.C2WInteractionRoot.LMP,value,0.0229
325,InteractionRoot.C2WInteractionRoot.LMP,value,0.023
330,InteractionRoot.C2WInteractionRoot.LMP,value,0.0237
335,InteractionRoot.C2WInteractionRoot.LMP,value,0.0238
340,InteractionRoot.C2WInteractionRoot.LMP,value,0.0237
345,InteractionRoot.C2WInteractionRoot.LMP,value,0.0236
350,InteractionRoot.C2WInteractionRoot.LMP,value,0.024
355,InteractionRoot.C2WInteractionRoot.LMP,value,0.0224
360,InteractionRoot.C2WInteractionRoot.LMP,value,0.0219
365,InteractionRoot.C2WInteractionRoot.LMP,value,0.0209
370,InteractionRoot.C2WInteractionRoot.LMP,value,0.0204
375,InteractionRoot.C2WInteractionRoot.LMP,value,0.0228
380,InteractionRoot.C2WInteractionRoot.LMP,value,0.0235
385,InteractionRoot.C2WInteractionRoot.LMP,value,0.0235
390,InteractionRoot.C2WInteractionRoot.LMP,value,0.0235
395,InteractionRoot.C2WInteractionRoot.LMP,value,0.0237
400,InteractionRoot.C2WInteractionRoot.LMP,value,0.0237
405,InteractionRoot.C2WInteractionRoot.LMP,value,0.0237
410,InteractionRoot.C2WInteractionRoot.LMP,value,0.0228
415,InteractionRoot.C2WInteractionRoot.LMP,value,0.023
420,InteractionRoot.C2WInteractionRoot.LMP,value,0.0236
425,InteractionRoot.C2WInteractionRoot.LMP,value,0.0236
430,InteractionRoot.C2WInteractionRoot.LMP,value,0.0236
435,InteractionRoot.C2WInteractionRoot.LMP,value,0.0209
440,InteractionRoot.C2WInteractionRoot.LMP,value,0.0214
445,InteractionRoot.C2WInteractionRoot.LMP,value,0.0211
450,InteractionRoot.C2WInteractionRoot.LMP,value,0.0222
455,InteractionRoot.C2WInteractionRoot.LMP,value,0.022
460,InteractionRoot.C2WInteractionRoot.LMP,value,0.0236
465,InteractionRoot.C2WInteractionRoot.LMP,value,0.0235
470,InteractionRoot.C2WInteractionRoot.LMP,value,0.0229
475,InteractionRoot.C2WInteractionRoot.LMP,value,0.0211
480,InteractionRoot.C2WInteractionRoot.LMP,value,0.022
485,InteractionRoot.C2WInteractionRoot.LMP,value,0.0219
490,InteractionRoot.C2WInteractionRoot.LMP,value,0.0211
495,InteractionRoot.C2WInteractionRoot.LMP,value,0.0215
